ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
17315,2564,พฤษภาคม,5673d9174,SR687168,ภ.3,หมู่ 12 น้ำเดือด,โคกปรง,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687168,172.18.113.202,"20,325.34","322,297.28","1,245",72
17316,2564,พฤษภาคม,5673d9171,SR687163,ภ.3,หมู่ 4 เขายางโปร่ง,โคกปรง,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687163,172.18.113.178,"7,783.19","130,059.55",778,87
17317,2564,พฤษภาคม,5687d9093,SR687334,ภ.3,หมู่ 8 เนินคนธา,ท่าแดง,หนองไผ่,เพชรบูรณ์,PBN-SR687334,172.18.120.10,"20,383.59","485,919.20","1,717",115
17318,2564,พฤษภาคม,5673d9163,SR687108,ภ.3,หมู่ 3 วังวัด,ยางสาว,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687108,172.18.113.114,"4,532.25","80,006.55",638,54
17319,2564,พฤษภาคม,5687d9108,SR724602,ภ.3,หมู่ 12 ปากโบสถ์,ท่าแดง,หนองไผ่,เพชรบูรณ์,PBN-SR724602,172.18.119.66,"11,429.72","195,769.70",488,108
17320,2564,พฤษภาคม,5673d9154,SR687092,ภ.3,หมู่ 18 เขามอง,ท่าโรง,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687092,172.18.113.42,"14,798.05","198,982.03",674,62
17321,2564,พฤษภาคม,5687d9112,SR768645,ภ.3,หมู่ 5 ไร่,ท่าแดง,หนองไผ่,เพชรบูรณ์,PBN-SR768645,172.18.120.162,"11,389.51","195,003.91",813,78
17322,2564,พฤษภาคม,5673d9164,SR687109,ภ.3,หมู่ 4 เขาสูง,ยางสาว,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687109,172.18.113.122,"11,819.00","255,560.24",976,79
17323,2564,พฤษภาคม,5687d9073,SR687305,ภ.3,หมู่ 9 คลองยาง,หนองไผ่,หนองไผ่,เพชรบูรณ์,PBN-SR687305,172.18.119.106,"36,535.17","539,848.23","1,822",91
17324,2564,พฤษภาคม,5687d9060,SR687276,ภ.3,หมู่ 7 เนินพัฒนา,กองทูล,หนองไผ่,เพชรบูรณ์,PBN-SR687276,172.18.118.242,"18,625.80","206,484.43","1,198",120
17325,2564,พฤษภาคม,5687d9059,SR687275,ภ.3,หมู่ 6 ท่าทอง,กองทูล,หนองไผ่,เพชรบูรณ์,PBN-SR687275,172.18.118.234,"19,278.90","347,982.26","1,392",161
17326,2564,พฤษภาคม,5687d9061,SR687277,ภ.3,หมู่ 8 หนองบัวทอง,กองทูล,หนองไผ่,เพชรบูรณ์,PBN-SR687277,172.18.118.250,"1,452.85","23,894.80",150,21
17327,2564,พฤษภาคม,5672d9178,SR767940,ภ.3,หมู่ 2 นาแซง,นาแซง,หล่มเก่า,เพชรบูรณ์,PBN-SR767940,172.18.121.226,"6,938.07","159,708.36","1,161",152
17328,2564,พฤษภาคม,5672d9161,SR724655,ภ.3,หมู่ 1 นาแค,นาแซง,หล่มเก่า,เพชรบูรณ์,PBN-SR724655,172.18.122.66,"7,796.07","152,771.71","1,373",113
17329,2564,พฤษภาคม,5672d9112,SR687413,ภ.3,หมู่ 6 ห้วยมะยม,นาแซง,หล่มเก่า,เพชรบูรณ์,PBN-SR687413,172.18.120.226,"11,179.57","170,751.13",528,46
17330,2564,พฤษภาคม,5672d9110,SR687403,ภ.3,หมู่ 3 พร้าว,บ้านเนิน,หล่มเก่า,เพชรบูรณ์,PBN-SR687403,172.18.120.210,812.55,"19,078.34",247,53
17331,2564,พฤษภาคม,5672d9160,SR724653,ภ.3,หมู่ 1 เนินนาทอน,บ้านเนิน,หล่มเก่า,เพชรบูรณ์,PBN-SR724653,172.18.122.58,"3,360.14","60,408.22",294,23
17332,2564,พฤษภาคม,5672d9186,SR769428,ภ.3,หมู่ 6 ไร่,นาเกาะ,หล่มเก่า,เพชรบูรณ์,PBN-SR769428,172.18.122.242,"20,027.74","326,624.08","1,712",119
17333,2564,พฤษภาคม,5672d9113,SR687417,ภ.3,หมู่ 4 น้ำอ้อย,นาเกาะ,หล่มเก่า,เพชรบูรณ์,PBN-SR687417,172.18.120.234,"18,518.86","182,098.69",733,103
17334,2564,พฤษภาคม,5672d9114,SR687418,ภ.3,หมู่ 5 ห้วยแล้ง,นาเกาะ,หล่มเก่า,เพชรบูรณ์,PBN-SR687418,172.18.120.242,"23,915.38","406,287.41","1,418",71
17335,2564,พฤษภาคม,5687d9064,SR687280,ภ.3,หมู่ 4 วังอ่าง,บัววัฒนา,หนองไผ่,เพชรบูรณ์,PBN-SR687280,172.18.119.18,"36,164.23","815,896.02","2,214",151
17336,2564,พฤษภาคม,5687d9102,SR687354,ภ.3,หมู่ 5 คลองไพร,บ้านโภชน์,หนองไผ่,เพชรบูรณ์,PBN-SR687354,172.18.120.106,"13,599.03","341,075.95",957,74
17337,2564,พฤษภาคม,5687d9113,SR769852,ภ.3,หมู่ 13 บ้านคลองกระโบนพัฒนา,บ้านโภชน์,หนองไผ่,เพชรบูรณ์,PBN-SR769852,172.18.120.98,"13,518.65","265,015.79","2,472",106
17338,2564,พฤษภาคม,5687d9105,SR687360,ภ.3,หมู่ 12 บ้านโพธิ์เจดีย์ลอย,บ้านโภชน์,หนองไผ่,เพชรบูรณ์,PBN-SR687360,172.18.120.114,"23,038.52","397,542.82","1,804",160
17339,2564,พฤษภาคม,5687d9062,SR687278,ภ.3,หมู่ 2 ไร่เหนือ,บัววัฒนา,หนองไผ่,เพชรบูรณ์,PBN-SR687278,172.18.119.2,"14,803.87","338,022.16","1,054",95
17340,2564,พฤษภาคม,5672d9155,SR724641,ภ.3,หมู่ 12 ขี้นาค,วังบาล,หล่มเก่า,เพชรบูรณ์,PBN-SR724641,172.18.122.18,"17,143.01","338,611.35","1,347",73
17341,2564,พฤษภาคม,5687d9066,SR687283,ภ.3,หมู่ 7 ซับวารินทร์,บัววัฒนา,หนองไผ่,เพชรบูรณ์,PBN-SR687283,172.18.119.34,"10,857.29","161,517.88",986,109
17342,2564,พฤษภาคม,5687d9065,SR687281,ภ.3,หมู่ 5 โคกพัฒนา,บัววัฒนา,หนองไผ่,เพชรบูรณ์,PBN-SR687281,172.18.119.26,"14,009.57","290,898.72","1,018",156
17343,2564,พฤษภาคม,5672d9154,SR724640,ภ.3,หมู่ 11 เหมืองแบ่ง,วังบาล,หล่มเก่า,เพชรบูรณ์,PBN-SR724640,172.18.121.218,"8,977.54","147,274.50",758,100
17344,2564,พฤษภาคม,5672d9102,SR687368,ภ.3,หมู่ 13 หนองเล,หินฮาว,หล่มเก่า,เพชรบูรณ์,PBN-SR687368,172.18.123.66,"6,408.32","31,040.73",310,34
17345,2564,พฤษภาคม,5687d9063,SR687279,ภ.3,หมู่ 3 เนินมะค่าน้อย,บัววัฒนา,หนองไผ่,เพชรบูรณ์,PBN-SR687279,172.18.119.10,"2,754.16","66,336.99",430,79
17346,2564,พฤษภาคม,5672d9103,SR687369,ภ.3,หมู่ 1 ภูปูน,วังบาล,หล่มเก่า,เพชรบูรณ์,PBN-SR687369,172.18.120.178,"21,493.75","346,970.35",826,50
17347,2564,พฤษภาคม,5687d9095,SR687339,ภ.3,หมู่ 2 คลองยาง,วังท่าดี,หนองไผ่,เพชรบูรณ์,PBN-SR687339,172.18.120.26,"1,531.60","23,901.79",152,29
17348,2564,พฤษภาคม,5672d9105,SR687371,ภ.3,หมู่ 3 นาทราย,วังบาล,หล่มเก่า,เพชรบูรณ์,PBN-SR687371,172.18.120.194,"12,644.15","203,483.16","1,178",74
17349,2564,พฤษภาคม,5672d9189,SR769653,ภ.3,หมู่ 13 ห้วยหอย,วังบาล,หล่มเก่า,เพชรบูรณ์,PBN-SR769653,172.18.123.2,"15,191.81","465,724.61","1,155",83
17350,2564,พฤษภาคม,5672d9109,SR687393,ภ.3,หมู่ 10 แก่งโตนใหม่,นาซำ,หล่มเก่า,เพชรบูรณ์,PBN-SR687393,172.18.122.10,"23,444.53","314,061.29",946,82
17351,2564,พฤษภาคม,5687d9103,SR687357,ภ.3,หมู่ 8 ซับชมภู,บ้านโภชน์,หนองไผ่,เพชรบูรณ์,PBN-SR687357,172.18.120.82,"12,017.68","233,271.80","1,420",152
17352,2564,พฤษภาคม,5672d9099,SR687362,ภ.3,หมู่ 1 หนองยาว,หินฮาว,หล่มเก่า,เพชรบูรณ์,PBN-SR687362,172.18.123.42,"12,329.00","188,725.12",736,103
17353,2564,พฤษภาคม,5687d9101,SR687353,ภ.3,หมู่ 4 คลองกระโบน,บ้านโภชน์,หนองไผ่,เพชรบูรณ์,PBN-SR687353,172.18.120.74,"3,981.72","83,767.40",922,117
17354,2564,พฤษภาคม,5672d9106,SR687374,ภ.3,หมู่ 7 น้ำครั่งน้อย,วังบาล,หล่มเก่า,เพชรบูรณ์,PBN-SR687374,172.18.120.202,"5,271.20","140,262.20",715,61
17355,2564,พฤษภาคม,5672d9104,SR687370,ภ.3,หมู่ 2 นาทราย,วังบาล,หล่มเก่า,เพชรบูรณ์,PBN-SR687370,172.18.120.186,"26,990.33","569,644.25","1,232",97
17356,2564,พฤษภาคม,5672d9153,SR724636,ภ.3,หมู่ 6 หนองไผ่,วังบาล,หล่มเก่า,เพชรบูรณ์,PBN-SR724636,172.18.121.210,"28,083.37","503,184.61","1,504",86
17357,2564,พฤษภาคม,5672d9190,SR769879,ภ.3,หมู่ 6 โจะโหวะเหนือ,บ้านเนิน,หล่มเก่า,เพชรบูรณ์,PBN-SR769879,172.18.123.10,"27,778.33","540,941.24","2,113",112
17358,2564,พฤษภาคม,5672d9100,SR687363,ภ.3,หมู่ 2 หนองเล,หินฮาว,หล่มเก่า,เพชรบูรณ์,PBN-SR687363,172.18.123.50,"9,841.44","242,872.97","1,320",221
17359,2564,พฤษภาคม,5687d9074,SR687306,ภ.3,หมู่ 10 ลำพาด,หนองไผ่,หนองไผ่,เพชรบูรณ์,PBN-SR687306,172.18.119.114,"12,489.52","197,036.15",903,59
17360,2564,พฤษภาคม,5672d9181,SR768500,ภ.3,หมู่ 8 กุดแข้,หินฮาว,หล่มเก่า,เพชรบูรณ์,PBN-SR768500,172.18.122.210,"9,287.65","217,943.31",778,63
17361,2564,พฤษภาคม,5672d9152,SR724635,ภ.3,หมู่ 9 น้ำขอบ,หินฮาว,หล่มเก่า,เพชรบูรณ์,PBN-SR724635,172.18.123.162,"58,745.34","644,916.69","2,497",100
17362,2564,พฤษภาคม,5672d9175,SR767813,ภ.3,หมู่ 5 ปลาฝา,หินฮาว,หล่มเก่า,เพชรบูรณ์,PBN-SR767813,172.18.122.170,"7,738.37","49,673.51",807,101
17363,2564,พฤษภาคม,5672d9101,SR687367,ภ.3,หมู่ 12 วังหว้าวังรู,หินฮาว,หล่มเก่า,เพชรบูรณ์,PBN-SR687367,172.18.123.58,"41,430.19","672,277.08","2,174",114
17364,2564,พฤษภาคม,5672d9157,SR724647,ภ.3,หมู่ 1 หนองใหญ่,นาซำ,หล่มเก่า,เพชรบูรณ์,PBN-SR724647,172.18.122.34,"16,905.91","287,443.53","1,439",137
17365,2564,พฤษภาคม,5672d9108,SR687390,ภ.3,หมู่ 2 แก่งโตน,นาซำ,หล่มเก่า,เพชรบูรณ์,PBN-SR687390,172.18.123.74,"21,091.60","323,037.53",955,84
17366,2564,พฤษภาคม,5672d9179,SR768441,ภ.3,หมู่ 4 โจะโหวะใต้,บ้านเนิน,หล่มเก่า,เพชรบูรณ์,PBN-SR768441,172.18.122.194,"4,722.47","56,644.94",526,77
17367,2564,พฤษภาคม,5687d9104,SR687358,ภ.3,หมู่ 10 ทรัพย์สมบูรณ์,บ้านโภชน์,หนองไผ่,เพชรบูรณ์,PBN-SR687358,172.18.120.90,"9,887.23","212,823.23",901,77
17368,2564,พฤษภาคม,5672d9111,SR687407,ภ.3,หมู่ 7 โจะโหวะใต้,บ้านเนิน,หล่มเก่า,เพชรบูรณ์,PBN-SR687407,172.18.120.218,"21,335.36","450,282.11","1,085",66
17369,2564,พฤษภาคม,5461d9014,SR687751,ภ.3,หมู่ 1 โป่ง,แม่ป้าก,วังชิ้น,แพร่,PRE-SR687751,172.18.126.154,"21,785.08","346,004.89","1,908",122
17370,2564,พฤษภาคม,5461d9011,SR687742,ภ.3,หมู่ 7 ต้นม่วง,บ่อเหล็กลอง,ลอง,แพร่,PRE-SR687742,172.18.126.138,"13,877.22","321,230.60",771,59
17371,2564,พฤษภาคม,5461d9012,SR687743,ภ.3,หมู่ 8 แม่รัง,บ่อเหล็กลอง,ลอง,แพร่,PRE-SR687743,172.18.126.146,"22,963.67","394,877.10","1,488",64
17372,2564,พฤษภาคม,5461d9015,SR687752,ภ.3,หมู่ 3 แม่บงใต้,แม่ป้าก,วังชิ้น,แพร่,PRE-SR687752,172.18.126.162,"15,427.87","323,447.68","1,668",137
17373,2564,พฤษภาคม,5461d9040,SR724991,ภ.3,หมู่ 9 เหล่า,แม่ป้าก,วังชิ้น,แพร่,PRE-SR724991,172.18.127.74,"12,393.30","261,984.59",942,114
17374,2564,พฤษภาคม,5461d9018,SR687757,ภ.3,หมู่ 10 วังน้ำเย็น,แม่ป้าก,วังชิ้น,แพร่,PRE-SR687757,172.18.126.194,"25,615.55","541,947.82","2,049",152
17375,2564,พฤษภาคม,5461d9033,SR687802,ภ.3,หมู่ 7 ค้างใจ,แม่เกิ๋ง,วังชิ้น,แพร่,PRE-SR687802,172.18.127.58,"3,202.18","36,095.33",102,14
17376,2564,พฤษภาคม,5461d9043,SR769179,ภ.3,หมู่ 5 โป่งตื้ด,ป่าสัก,วังชิ้น,แพร่,PRE-SR769179,172.18.130.34,"13,537.37","275,948.10","1,001",81
17377,2564,พฤษภาคม,5461d9028,SR687784,ภ.3,หมู่ 11 ป่าไผ่,แม่พุง,วังชิ้น,แพร่,PRE-SR687784,172.18.127.18,"2,854.33","39,013.40",784,121
17378,2564,พฤษภาคม,5461d9023,SR687778,ภ.3,หมู่ 3 วังกวาง,แม่พุง,วังชิ้น,แพร่,PRE-SR687778,172.18.126.234,"9,654.57","128,838.44",976,142
17379,2564,พฤษภาคม,5461d9031,SR687787,ภ.3,หมู่ 15 แม่พุงหลวง,แม่พุง,วังชิ้น,แพร่,PRE-SR687787,172.18.127.42,"35,186.08","396,608.50","2,007",145
17380,2564,พฤษภาคม,5461d9021,SR687776,ภ.3,หมู่ 1 วังขอน,แม่พุง,วังชิ้น,แพร่,PRE-SR687776,172.18.126.218,"16,815.36","268,349.93","2,921",302
17381,2564,พฤษภาคม,5461d9016,SR687753,ภ.3,หมู่ 5 แม่จอก,แม่ป้าก,วังชิ้น,แพร่,PRE-SR687753,172.18.126.178,"16,943.19","350,352.60","1,002",72
